"id","title","story","age_id"
"3048","바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동","#1. 개복치(The Sunfish) 거대한 물고기 머리와 충돌했다며 부상당한 동물들이 몰려오자 바나클은 콰지와 페이소에게 조사를 명령하고, 둘은 얼마 후 괴상하게 생긴 물고기, 개복치를 만나게 된다. 몸에 기생충이 들끓어 괴로워하던 개복치는 옥토넛의 도움을 받게 되는데… #2.실러캔스(The Coelacanth) 오래된 해저 동굴로 화석탐사를 나갔던 바나클과 대원들은 백악기에 멸종한 실러캔스의 화석을 발견하지만 곧 사라져버리자 범인을 찾기 위해 동굴수색을 시작한다. 하지만 범인은 다름 아닌 멸종된 걸로 알려졌던 실러캔스였는데… #3. 심해벌레, 그린 바머 (The Bomber Worms) 옥토넛 심해 연구실에 전기가 나가자 바나클과 콰지, 페이소는 새 전선을 갖고 연구실로 향한다. 하지만 도중에 초록색 조명탄을 던지는 신기한 벌레, 그린 바머들을 만나게 되고 부상으로 해구 바닥으로 떨어진 그린 바머, 지미를 찾는 일을 돕게 되는데… #4. 켈프 괴물의 정체 (The Kelp Monster Mystery) 아기 달팽이들이 없어졌다며 엄마 달팽이가 도움을 청하러 오자, 바나클과 대원들은 급히 켈프 숲으로 출동하고, 마침 놀러 와있던 대쉬의 동생 코쉬도 함께 동행한다. 추리소설을 좋아해 탐정놀이에 흠뻑 빠진 코쉬는 켈프 숲에 나타났었다는 수수께끼 괴물의 정체를 밝히려 단서들을 따라가기 시작하는데… #5. 긴부리돌고래 (The Spinner Dolphins) 바다로 쓰레기 더미가 몰려오자 바나클과 대원들은 동물들을 대피시키기 시작한다. 하지만 긴부리 돌고래 무리는 바나클의 얘길 들으려고도 하지 않고 거기다 모두 낮잠에 빠지자 바나클은 고민에 빠지는데... #6. 외로운 혹등고래 (The Loneliness Whale) 신체적인 문제로 다른 혹등고래들처럼 노래할 수 없던 조는 먹이가 있는 곳으로 이동하는 무리에 끼지 못해 외로움과 배고픔에 슬픈 노래를 부른다. 이상한 노래 소리를 듣고 조사를 나갔던 대원들은 조를 옥토포드로 데려와 도울 방법을 고민하는데…","0"
"3049","(더빙) 극장판 닥터스톤 류스이","스톤 워즈를 끝낸 과학 왕국 사람들은 석화 광선의 비밀을 알아내기 위해 지구 반대편으로 가기로 한다. 지구 반대편까지 가려면 먼저 튼튼한 배와 배를 조종할 선장이 필요한데, 센쿠는 오로지 실력만을 보고 재벌가의 망나니 출신인 '류스이'를 깨운다. 깨어나자마자 '이 세상은 다시 나의 것이다'라고 외친 류스이는 자신의 실력을 담보로 화폐를 만들어서 럭셔리한 삶을 만끽한다. 그리고 선장을 맡는 대가로 석유를 독점하겠다고 선언하는데…","3"
"3050","동쪽의 에덴 1 : The king of Eden","2010년 11월, 여러 발의 미사일이 발사되었으나 한 명의 사상자도 발생하지 않은 사건이 발생했다. 모리미 사키는 졸업 여행으로 미국을 여행하다 나체의 남자를 만난다. 그의 이름은 타키자와 아키라. 기억을 잃은 듯한 그는 100억이 든 핸드폰으로 세상을 구해야 하는 12명 중 한 명이었다. 미사일 60발과 위험한 대결을 펼친 타키자와 아키라. 그는 자신을 믿어준 모리미 사키에게 한 메시지를 담은 핸드폰을 남긴 체 사라지는데...... 타키자와 아키라가 사라지고 3개월 뒤의 이야기.","3"
"3051","헬로카봇 시즌15 스타가디언","최고의 카봇들이 왔다! 재난을 막아주고 위험으로부터 구해준다! 새로 등장한 카봇들과 함께 시민들의 안전을 지키자!","1"
"3052","소년 메이드","엄마와 단둘이 살던 치히로는 청소부터 빨래, 취사까지 모든 집안 살림을 완벽하게 해내는 활달한 초등학생이다. 그러나 갑자기 어머니가 돌아가시고 삼촌 타카토리 마도카의 집에서 살게 된다. 삼촌은 대저택에서 사는 부자였다! 그러나 저택 안은 흡사 쓰레기장과 다를 게 없었다. 습관적으로 청소를 시작한 치히로. 하는 것 없이 얹혀사는 게 싫다는 치히로는 저택을 청소하기 시작하고 삼촌은 치히로에게 한 가지 제안을 한다. 치히로가 메이드복을 입고 저택 청소를 하는 대신 마도카는 치히로에게 거처를 제공하는 것! ‘일하지 않는 자, 먹지도 말라!’는 신조 아래 오늘도 부자지만 할 줄 아는 게 아무것도 없는 집주인 타카토리 마도카를 닦달하면서 ‘메이드’ 일에 정진한다! ‘집에 한명쯤 두고 싶다!’는 열망을 부채질 하며 숱한 화제를 뿌렸던 대호평 작품!","3"
"3053","히어로 써클 2","다양한 동아리들이 모여있는 포포스쿨. 그중에서도 초능력을 가진 특별한 아이들이 모인 동아리 <히어로 써클>. 말썽쟁이 초능력자들은 학교의 해결사를 자처하며 사건사고를 찾아다닌다. 아직 성급하고 서툴러 때론 다투기도, 실수도 하지만, 문제가 발생하면 언제 그랬냐는 듯 서로의 힘을 합쳐 위기를 헤쳐나간다. 어떤 사건이나 위기가 와도 힘을 합치면 이겨나갈 수 있어. 히어로 써클!","1"
"3054","몬스터 아가씨가 있는 일상","「타종족간 교류법」 시행에 의해, 인간 이외의 종족과의 교류가 인정된 일본. 쿠루스 키미히토는 교류 코디네이터의 실수로 인해 타종족의 여자아이와 집에서 공동생활을 하게 되는데…?! 인기폭발 하렘 상태지만 타종족과의 깊~은 교류(♡)는 법으로 엄격하게 금지되어 있었다. 사랑스럽지만 조금 특별한 몬스터 아가씨들과 지내는 매일이 시작된다...♡","4"
"3055","안녕! 괴발개발 시즌 2","본인을 여왕으로 알고 인간을 하인쯤으로 여기는 강아지 엘리자베스(본명 쫑알이), 무념무상 잠자는 것이 특기인 인형 같은 외모의 시크한 강아지 순돌이, 애교넘치는 고양이 랑이, 식탐 대마왕 유딩, 그리고 아픈 상처를 가지고 있는 카리스마 넘치는 아가까지! 개성 넘치는 다섯 마리의 반려동물과 그들을 모시며 살아가는 웹툰 작가 두순의 바람 잘 날 없는 일상을 그린 유쾌한 가족 시트콤.","0"
"3056","교향시편 유레카 세븐 하이에볼루션 3","유레카가 랜턴을 만나기 위해 창조한 스카브 코랄 속 가상 세계가 붕괴하고, 가상 세계 속 인류가 지구에 모습을 드러낸 지 10년이 지났다. 가상 세계 속에서 나타난 인류 '그린어스'와 이전부터 현실에 있던 인류 '블루어스'가 각지에서 충돌을 반복하는 가운데, 혼란을 만들어 낸 원흉인 유레카는 속죄를 위하여 국제연합군 독립사단 무임소 부대 아시드의 전투 요원이 되어 세계 평화를 위해 싸우고 있었다. 그런 그녀에게, 스카브 코랄 창조 능력을 지닌 새로운 EUREKA '아이리스'를 보호하라는 명령이 떨어진다. 한편, 그린어스군 근위기병단 부대장인 듀이 노바크 대령은 동료들과 함께 궐기, 아이리스를 납치하여 대규모 테러를 일으키려 하는데...","0"
"3057","붓다 : 위대한 여정 - 판권 부활","젊은 날의 붓다는 무엇을 꿈꾸고, 갈등하고 그리고 무엇을 찾으려 했을까… 2,500년 전 인도, 코살라국과 마가다국은 갠지스강의 지배권을 놓고 전쟁 중이었고, 히말라야 기슭의 조그만 왕국인 샤카국 역시 코살라국의 계속된 공격을 받는다. 전쟁에 말려든 사람들은 고통 속에서 샤카국을 구원할 후계자의 탄생을 갈망했고 그들의 소원을 이루어주기라도 하듯 새로운 왕위를 이을 왕자가 태어난다. 지상의 모든 생명체로부터 축복을 받으며 태어나, 「세상의 왕이 될 것이다」라는 예언을 받은 그의 이름은 싯다르타. 사람들의 고통과 죽음에 대해 번민하는 청년으로 성장한 싯다르타는 무엇 하나 부족할 것 없는 자신의 신분을 버리고 자신을 번민하게 하는 것들에 대한 답을 찾기 위해 멀고 먼 여행을 떠나는데...","0"
"3058","3월의 라이온 1기","키리야마 레이는 프로 쇼기(장기)기사로 도쿄에서 혼자 살아가고 있다. 그는 어렸을 때, 가족을 모두 잃었기 때문에 혼자 외로움을 가득 안은채 살아가는 소년이다. 그런 그에게 손을 내밀어 준 것은 아카리, 히나타, 모모 세 자매였다. 친절하고 활기가 넘치는 그들을 만나면서 레이도 변하기 시작하는데......","3"
"3059","꽉잡아","독특한 세계관을 가진 아이들이 모여있는 특성화고등학교, 기능경기대회를 통해 자신의 꿈과 사랑을 실현해 나아가는 이야기.","2"
"3060","(더빙) GO 아스트로 보이 Go!","과학 분야 전반에 지식을 두루 갖춘 과학자 유식한 교수의 인공지능 로봇 발명으로 탄생한 아스트로 보이. 여러 가지 슈퍼파워를 가지고 있고, 정의감과 배려심이 넘쳐나 친구들 사이에서 믿음직한 리더로 지구에서 일어나는 어떤 임무도 해결해 나간다!","0"
"3061","(자막) 극장판 아따맘마","막무가내 '엄마'와 파워 소심 딸 '아리'가 서로 바뀌었다?! ""우리…어떻게 되는 거야?"" 어디에나 있을 법한 평범한 '아리'네 식구들. 그런데 어느 날, 뜻하지 않은 사건으로 엄마와 '아리'의 몸이 바뀐다. 두 사람은 원래의 몸으로 돌아가려 애쓰지만 하루 아침에 가정주부로, 또 고등학생으로 살아야 하는 삶은 버겁기만 한데… 하나부터 열까지 너무 다른 엄마와 '아리'. 과연 두 사람은 다시 각자의 생활로 돌아갈 수 있을까?","0"
"3062","모피와 친구들 시즌1","몽실몽실 폭신한 솜으로 만들어진 숲에는 수줍고 정이 많은 토끼, 모피가 살고 있어요 모피와 숲 속 친구들의 정다운 이야기! 알록달록 몽실몽실 모피의 세계로 함께 떠나요","0"
"3063","(더빙) 가면라이더 지오 Over Quartzer","정체불명의 습격자들에 의해 드라이브 제작자의 존재가 역사에서 사라지게 되고, 지오에게 자신의 친구를 부활시키기 위해서라도 드라이브 제작자의 존재를 되찾아 달라는 부탁을 받게 된다. 이에 과거로 간 지호 일행은 드라이브 제작자의 선조를 돕고 현재로 돌아와 부활한 제작자에게 새로운 드라이브를 받게 된다. 하지만, 새로운 드라이브를 마지막으로 가면라이더의 역사가 사라져버리고 공터의 한 가운데에 옥좌가 생겨나는데…","0"
"3064","안녕! 보노보노 9기","우리의 귀여운 해달 보노보노, 사랑스러운 다람쥐 포로리, 그리고 때로는 난폭하지만 반전 매력이 있는 라쿤 너부리의 숲속 생활 이야기!","1"
"3065","변신뭉치 모리","평범한 초등학생 5학년 김시후는 어느 날 아침 수상한 털실뭉치가 자신의 머리에 붙어 있는 것을 발견한다. 머리에서 떼어내려고 발버둥치다가 옷에서 떨어진 버튼이 그 털실뭉치에 닿자 놀랍게도 변신을 하는데... 이 신기한 털실뭉치의 이름은 바로 모리! 털실로 된 모리는 무엇이든 변신할 수 있는 능력을 가졌다. 잔잔했던 시후의 일상은 변신뭉치 모리와 함께하면 언제나 변화무쌍?! 시후가 만약 곤란한 일을 당한다면? ""케케케! 내가 나설 차례 모리!""","1"
"3066","볼츠와 블립","2080년, 토미 박사가 만든 '크레이터 리그' 덕분에 지구는 평화롭다. 지구의 모든 분쟁은 은하계 로봇들의 가장 익살스러운 스포츠 경기들로 치러지는 '크레이터 리그'로 해소되고 있기 때문이다. 볼츠와 블립, 두 시티봇은 우연히 리그의 꼴찌인 썬더볼츠 팀에 합류하게 되고, 팬들의 성원에 최선을 다한다. 오합지졸로 구성된 팀 멤버들의 도움으로 그들은 점점 자신들의 정체를 알아가고, 토미 박사에게 앙심을 품고 있는 블러드 박사의 복수극에 휘말려 달과 지구 모두 위협을 받고 있다는 걸 알게 되는데...","0"
"3067","논논비요리","전교생 5명인 아사히가오카 분교. 겨울이 끝나고 봄의 발소리가 들리는 산골에서 변함없이 느긋한 일상을 보내는 소녀들. 나물을 따고, 꽃 놀이도 하고, 물고기도 잡고...여유만만하고 싱그러운 그녀들의 계절맞이 방법을 보며, 어린 시절의 추억을 재발견 하는 건 어떨까요?","3"
"3068","색, 스토리","1. 달면 삼키고 쓰면 뱉는 그녀. 하지만 과거의 일일 뿐이라고 생각하고 정상적인 결혼생활을 시작하게 되는데.. 시부모님께 인사드리고 각 방에 온 그녀와 남편은 뜨거운 밤을 계획한다. 하지만 한밤중 우연히 마주친 시아버지 앞에서 그만 보여주지 말아야 할 것을 보여주게 되는데.. 2. 쌍둥이라고 다 똑같은 것은 아니다. 얼굴도 몸매도 목소리도 비슷한 두 자매가 다른것이 딱 하나 있었는데..","4"
"3069","바바파파 시즌 3","바바파파는 꽃같이 정원에서 태어났어요. 무슨 형태로도 변할 수가 있죠. 누구나 친절한 바바파파를 좋아한답니다. 친구 클로딘과 프랑수아가 사는 동네 옆에 집을 지어 바바 가족이 함께 살고 있어요! 바바파파와 가족들, 친구들과 함께 지내면서 벌어지는 일들을 함께 볼까요?","0"
"3070","내 비밀친구 햄찌","올 해 중학생이 된 소녀, 한가영! 어느 날 가영이 앞에 말하는 햄스터들이 나타난다. 이성적이고 똑똑한 '햄또', 감성적이고 사랑스러운 '햄찌'. 그들과 함께 하는 가영이의 예측 불가능한 일상이 펼쳐진다!","2"
"3071","(자막) 지브리 컬렉션 vol. 3","라프텔에 지브리 라인업 세 번째 상륙! <귀를 기울이면>, <바람이 분다>, <벼랑 위의 포뇨>, <추억의 마니>, <코쿠리코 언덕에서>, <폼포코 너구리 대작전>, <하울의 움직이는 성>으로 구성된 <지브리 컬렉션 vol. 3>","0"
"3072","코쿠리코 언덕에서","[2020년 10월 1일 공개 예정입니다.] 1963년의 요코하마. 바다가 내려다 보이는 언덕에는 코쿠리코 하숙집이 있다. 마츠자키 우미(별명 메르)는 하숙집을 운영하고 있는 16살 소녀로 늘 아침마다 바다에서 돌아가신 아버지를 기리며, 안전한 항해를 기원하는 깃발을 올린다. 그리고 학교신문 '주간 카르티에라탕'을 발행하는 17살 소년 카자마 슌은 매일 바다 위에서 그 깃발을 바라본다. 이듬해, 일본에는 올림픽을 맞이하여 낡은 것은 모두 부수고 새로운 것으로 바꾸자는 사회적 움직임이 생기고 이는 우미의 고동학교에도 영향을 준다. 학교에서는 전통있지만 너무나도 오래된 동아리 건물을 철거하려고 하고, 대다수의 학생들은 막기 위해 보존 운동을 시작한다. 우미와 슌 역시 이 운동에 함께 참가하게 되고, 이를 계기로 두 사람의 사이는 점점 가까워진다. 하지만 곧 두 사람에게는 생각지도 않았던 시련이 찾아오는데, 바로 두 사람이 실은 남매일지도 모른다는 것이다. 이 작은 의문은 우미와 슌의 관계에 균열을 만들고, 둘은 각자 자신들의 부모님의 과거에 대해 알아보면서 결단을 준비하는데.......","0"
"3073","앵그리버드 피기테일즈 시즌 4","짖궂은 졸병 돼지들의 삶, 또 문제를 해결하기엔 한계가 있는 지혜! 피기테일즈에서는 한번도 본 적 없는 우리의 초록색 돼지들의 삶을 살펴 보실 수 있습니다.","0"
"3074","무채한의 팬텀월드","인간의 뇌 기능에 이상이 생기고 유령이나 요괴를 볼 수 있는 사람들이 생긴다. 이들은 유령이나 요괴를 통칭 팬텀이라 부르고, 팬텀들에 대항할 수 있는 특수능력자들도 나타난다. 팬텀에 대항하는 특수능력의 소유자, 호세아 학원 1학년의 이치죠 하루히코, ""오행의 기""를 사용하는 선배 카와카미 마이, ""팬텀 이터"" 능력이 있는 이즈미 레이나, 팬텀과 싸우는 미나세 코이토. 이들은 세상의 진실에 눈을 뜬다.","3"
"3075","(더빙) 토끼네 집으로 오세요 시즌 4","장난꾸러기 맥스와 얌전하고 똑똑한 루비, 개성 강한 두 토끼 남매가 소소한 일상에서 부딪히고 그것을 스스로 풀어나가는 모습을 보여줌으로써, 형제간의 우애와 자립심을 가르쳐 준다.","0"
"3076","은하철도 999 : 이터널 판타지","999호를 타고 떠났던 여행으로부터 1년 뒤. 한때 프로메슘 여왕을 쓰러트린 영웅으로 대접받았던 테츠로는, 이제 위험인물로 간주되어 지하 감옥에 갇힌다. 그러던 어느 날, 테츠로의 귀에 그립던 999호의 기적소리가 들린다. 999호 덕분에 탈출한 테츠로는 메텔과 다시 만나 새로운 은하로 출발한다. 얼음 속에 갇혔던 소녀와 닮은 이젤, 테츠로 일행의 목숨을 노리는 여기사 헬마자리아. 운명적인 만남과 이별을 겪은 테츠로와 메텔은 999호를 타고 빛의 대성운 이터널로 향한다.","3"
"3077","내 사랑 뚱 시즌 2","4살 꼬마 숙녀 뚱이의 천방지축 이야기가 시작된다.","0"
"3078","(더빙) 다이노코어 시즌 2","다크로를 뛰어넘는 새로운 적 비토의 등장으로 새로운 메카다이노와 홀로 전투를 벌이는 렉스에게 새로운 친구들이 찾아온다!","0"
"3079","집","집값이 오르자 집과 남자에게 변화가 찾아온다.","0"
"3080","(더빙) 핑크퐁 유치원 동요","유치원 하루 일과부터 누리과정까지! 핑크퐁 유치원 동요에서 모두 만나볼 수 있어요. 이제 유치원, 어린이집에서도 핑크퐁과 함께해요!","0"
"3081","안녕 은하철도 999 : 안드로메다 종착역","지구로 돌아와 기계인간들과 싸우던 테츠로는 메텔의 메시지를 받고 다시금 999호에 오른다. 이윽고 도착한 라메탈이라는 별에서 먀우다라는 소년과 친해진 테츠로. 먀우다한테서 메텔이 어머니 프로메슘의 뒤를 이었다는 소문을 듣는다. 그리고 테츠로는 메텔과 만나는데, 어째서인지 메텔은 철이에게 999호에서 내리길 권한다. 이어서 나타나는 강적 흑기사, 그리고 수수께끼의 유령열차 마주치는 등 우여곡절 끝에 테츠로는 종착역 대 안드로메다 행성에 도착하는데…","3"
"3082","극장판 은혼 완결편 : 해결사여 영원하라","“어떤 힘”에 의해 자신이 없는 미래의 세계에 날아가버린 긴토키는 붕괴해버린 에도의 거리를 두 눈으로 보게 된다. 멸망한 지구에 남은 것은 가난한 사람들, 이것을 기회로 정부와 싸우려는 양이지사, 법의 허점을 이용하는 불량배들, 그리고 꽁지 빠지게 도망치는 것이 성미에 맞지 않는 완고한 사람들뿐. 그런 에도에서 헤매이던 긴토키는 두 명의 젊은이와 만난다. 허리에 동야호목검을 차고 불량배를 쫓아내는 안경청년. 그리고, 거대한 개를 끌고 다니는 긴토키의 옷을 따라한 듯한 차이나복장의 미녀. 그리고 마침내 긴토키는 계속해서 변해버린 미래의 모습과, 충격적인 사실과 마주하게 되는데…","4"
"3083","극장판 아르고나비스 from BanG Dream! - 유성의 오블리가토","홋카이도 하코다테. 유럽과 일본 문화가 융합된 화려한 건물이 늘어선 마을. 이 마을에서 우리들은 만나고, 부딪치고 그리고 빛나는 스테이지를 향해 운명의 배를 저어 간다. 머지않아 이 노래가 운명이었다는 것을 깨닫는다…","3"
"3084","미스 모노크롬 3기","언제부터인가 살고 있었던 안드로이드 미스 모노크롬은 아이돌이었다. 톱 아이돌이 되어 더욱 유명해지고 더욱 앞으로 나가는 것이 모노크롬의 꿈. 그 꿈은 아주 먼 옛날 누군가와 나누었던 약속을 지키기 위해서였는데…","3"
"3085","(더빙) 극장판 빨간머리 앤: 그린 게이블로 가는 길","주근깨 빼빼 마른 빨간머리 앤 예쁘지는 않지만 사랑스러워. 어느 날, 그린게이블의 두 남매 매튜와 마릴라에게 찾아온 빨간 머리의 한 소녀. 첫 만남에 소녀에게 마음을 연 매튜 아저씨와 달리, 농사일에 여자아이는 필요 없다며 앤을 돌려보내려는 마릴라 아주머니. “제가 예뻤다면 절 고아원으로 돌려보내지 않으셨을까요?” 절망의 구렁텅이에 빠져, 생에 처음으로 아주 괴롭고 힘든 밤을 보내게 된 소녀. 어김없이 아침은 밝아오고, 경쾌하게 흐르는 시냇물 소리와 눈부신 아침 햇살만이 소녀를 위로할 뿐. 어딜 뜯어보아도 예쁜 구석은 없지만, 어쩐지 보면 볼수록 더욱 함께 있고 싶어지는 사랑스러운 소녀, 앤! 기쁨의 하얀 길과 빛나는 호수, 그리고 그림 같은 그린게이블에서 소녀는 매일 꿈 같은 아침을 맞을 수 있을까요?","0"
"3086","(더빙) 소중한 날의 꿈 - 배리어프리","달리기만은 누구보다도 자신 있었던 이랑은 처음으로 상대에게 추월당하게 되자 일부러 넘어진다. 그리고 트라우마가 생겨 더이상 달리기를 하지 않으려고 한다. 어느날, 이랑의 반에는 수민이가 전학을 온다. 이랑이는 매사에 자신감이 넘치고 예쁜 수민이에 비해 자신은 잘하는 없다며 비관한다. 한편 학교에서는 철수라는 남학생이 비행 실험을 하다가 추락하게 된다. 이랑과 철수는 우연히 만나서 대화를 나누며 친해지게 된다. 이랑은 자신의 꿈이 확고하게 정해지고 열정이 넘치는 친구들을 만나며 다시 한번 고민에 빠지게 된다. 과연 이 셋의 운명은?","0"
"3087","프리파라 뮤지컬","애니메이션의 감동을 넘어선 매지컬 판타지 무대! 꿈의 무대 프리파라가 생생하게 눈앞에 펼쳐진다! 여자 아이들이 라이브로 노래, 댄스, 패션을 선보이며 꿈을 이루는 곳 프리파라. 사립 파프라카 재단 초등부 5학년인 라라는 프리파라에 가고 싶지만, 초등부 학생은 프리파라 출입금지라는 교칙 때문에 꿈도 꾸지 못한다. 그러던 어느 날 길에 떨어진 프리티켓 파일백의 주인을 찾기 위해 우연히 프리파라에 가게 된 라라는 그곳에서 가방 주인 미래를 만나 얼떨결에 무대에 오르고 한창 인기몰이중인 소피와 함께 팀을 꾸려 ‘솔라미 스마일’ 결성! 셋은 멋진 라이브 무대를 선보이며 더 할 나위 없는 행복한 매일을 보낸다. 한편, 초등부에 이어 중등부 교장직까지 맡게 된 글로리아는 취임과 함께 초등부 뿐 아니라 중등부의 프리파라 출입도 금지시키고 프리티켓을 압수한다. 프리티켓을 빼앗길 위기에 놓인 라라와 소피 그리고 미래. 솔라미 스마일은 이대로 해체 위기에 부딪히게 되는데... 과연 솔라미 스마일은 글로리아 교장의 검은 그림자를 피할 수 있을까?","0"
"3088","WWW. WORKING!!","주인공은 히기시다 다이스케는 아버지 회사의 도산으로 생활비를 부담하기 위해 와그라니아에서 아르바이트를 시작한다. 하지만 와그라니아는 도저히 이해할 수 없는 점원들로 가득차 있는 곳인데... 친절했던 알바생 미야코시는 점점 폭력성을 드러내고, 키사키는 일을 하지 않으려고 하며, 카마쿠라는 자신을 찬 남자를 괴롭히려고 알바를 한다. 와그라니아에서 일하는 히기시다와 점원들끼리의 일상 이야기가 시작된다!","3"
"3089","(더빙) 헬로 카봇 스페셜 : 지구를 부탁해","시계를 돌리면 나타나 차탄을 도와주는 카봇 친구들! 재난이 일어나면 등장하는 구조대 카봇 마이티가드, 강력한 파워의 최강 합체 카봇 펜타스톰, 사건이 터지면 등장하는 경찰특공대 카봇 K-캅스, 거리의 안전을 지키는 대중교통 카봇 로드세이버까지!","1"
"3090","(더빙) 핑크퐁 안전 동요","언제 어디서나 안전하게 스스로를 지키기 위해 꼭 알아야 할 안전 지식! 핑크퐁 안전 특공대와 함께 재미있는 가사와 영상을 통해 배워보아요. 핑크퐁 안전 특공대, 출동!","0"
"3091","극장판 기븐 - 히이라기 믹스","“음악에 모든 걸 걸어야 하나… 무서운 걸” 밴드 ‘기븐’에게 찾아온 데뷔의 기회! 리츠카는 마후유에게 함께하자고 제안하지만, 마후유는 뜻밖에 대답을 보류한다. “너와 해보고 싶은 게 있어” 밴드 ‘syh’의 히이라기는 리츠카에게 기타 서포트를 요청한다. 어떤 특별한 부탁과 함께. “너도 유키를 좋아했던 거지?” 마후유의 방황이 자기 탓이라고 고민하는 히이라기에게 시즈스미는 마음 속에 담아둔 말을 꺼낸다.","0"
"3092","노래하는☆왕자님♪진심 LOVE 2000%","여러가지 일을 거치고 무사히 예능전문학교 사오토메 학원을 졸업한 신인 작곡가 나나미 하루카. 나나미와 함께 했던 6명의 남자들 역시 ST☆RISH로 화려하게 아이돌 데뷔와 함께 무사히 졸업했다. 그러나 아직 나나미와 스타리쉬 맴버들은 프로로 활동하기에는 많이 부족하다고 판단한 샤이닝은 그들에게 '마스터 코스'를 제안한다. 새롭게 '마스터 코스'에 돌입한 나나미와 스타리쉬 맴버들의 운명은?","3"
"3093","붉은 돼지","[2020년 8월 1일 공개 예정입니다.] 1차 세계 대전 중 마르코 파고트는 전쟁에서 많은 동료들을 잃고 파시즘에 열광한 이탈리아에게 실망한 채 무정부주의자가 된 채 퇴역한다. 그런 그는 마음의 상처를 입은 채 마녀에게 부탁해 자신에게 마법을 걸어 돼지의 평상을 한 채 붉은 사보이아 S-21에 몸을 싣고 이탈리아의 하늘을 농락하는 공중 해적 소탕을 업으로 삼게 된다. 그의 뛰어난 조종 기술과 대담한 공격에 여러번 당한 해적들은 그를 붉은 돼지(Porco Rosso, 포르코 롯소)라고 부르며 경계한다. 그리고 그런 포르코 롯소를 없애기 위해 공중 해적은 미국인 도널드 커티스를 영입하게 된다. 도널드의 공격으로 사보이아 S-21는 대파되고, 포르코는 믿을만한 정비사 피콜로를 찾아간다. 그러나 남자들의 부족으로 비행기 수리의 메인 치프로 나온 것은 정비사가 되기에는 너무나도 어린 나이의 소녀 피오. 포르코는 그런 피오를 보고 불안해하지만 그녀의 비행기에 대한 열정과 지식, 그리고 가능성을 보고는 믿기로 결심한다. 한편 옛 동료들은 포르코에게 다시 군으로 들어올 것을 권유한다. 하지만 이미 파시즘에 상처를 입은 포르코는 권유를 거절하고 홀로 공중해적 연합과 맞부딪치는데...........","0"
"3094","건담 G의 레콘기스타 4: 격전 속에 외치는 사랑","벨리와 아이다 일행을 태운 메가파우나는 금성 주역에 있는 스페이스 콜로니 '비너스 글로브'로 향한다. 모든 것의 동력원이 되고 있지만 지구에서는 채굴&제조가 불가능한 미지의 에너지원 '포톤 배터리', 비너스 글로브에는 그러한 포톤 배터리의 생산과 공급을 독점하는 '헤르메스 재단'이 있다. 그러나 여정 도중 레콘기스타 작전의 실행을 도모하는 '지트단'이 무력으로 크레센트 쉽을 점거하는 일이 발생하고, G-셀프마저 빼앗기고 만다. 지트단과의 힘겨운 싸움에 걸쳐 다시 G-셀프를 되찾은 벨리와 아이다 일행은 드디어 헤르메스 단의 라 구우 총재와 회담의 기회를 얻게 되는데...","0"
"3095","(더빙) 가면라이더 뉴 제네레이션 FOREVER","지호와 래오의 세계에 이변이 일어나고 있었다. 마치 다른 사람이 된 것처럼 동료들의 기억이 차례차례 사라져 가는 것이었다. 게다가 두 사람 앞에 나타난 타임재커, 티드. 그는 어나더덴오와 어나더더블이라는 강력한 부하를 앞세워 이현준이란 소년을 쫓고 있었다. 현준을 지키려는 싸움 도중 지호는 가면라이더를 좋아하는 소년, 민준을 만난다. 막강한 적을 앞에 두고 현준을 구하기 위해 고군분투하는 지호와 래오 앞에서 민준은 가면라이더는 현실에 존재하지 않는 허구의 인물이라고 말하는데…","0"
"3096","타오르지마 버스터 : 블랙어썰트의 귀환","평화롭던 지구 생활을 즐기던 어느 날, 우주 용병 회사 EXIT의 긴급 소환 명령!! 우주로 돌아갈 팀을 가리는 운명을 건 대결이 시작된다. 한편, 우주 전설이라 불리던 ‘블랙어썰트’가 지구에 돌아온다. 그리고 그를 뒤쫓는 우주해적단과 버스터 용병들의 피할 수 없는 대격돌이 펼쳐진다!","0"
"3097","클래시컬로이드 2기","고등학생인 오토와 카나에가 집주인인 오토와관에는 클래시컬로이드라 부르는 인물들이 살고 있다! 베토벤, 모차르트 등 실제 음악가들과 똑같은 이름을 가졌으며 그들도 마찬가지로 천재였다. 신기한 힘을 가진 음악 ‘무지크’를 연주하면 물고기가 된다거나 우주인이 찾아오거나 하는 기상천외한 일들이 벌어지곤 한다. 대혼란인 일상에 바그너와 드보르자크가 새롭게 합류해 오토와관은 더욱 요란해질 예정!","3"
"3098","괴물대탐험","전설 속에 나오는 인어공주, 무섭기만 했던 마녀, 드라큘라, 프랑켄슈타인 등 그들의 신비로운 이야기 속으로 모험을 떠나본다! 무섭고 신비한 이야기 속 주인공들이 자신을 소개하며, 각자의 흥미진진한 이야기 보따리를 풀어 놓는다. 이 프로그램은 단순히 무서운 이야기가 아니라 아이들의 상상력을 자극할 수 있는 이야기로 구성하여 재미와 교육적인 면을 모두 잡은 애니메이션이다.","0"
